state,account_length,area_code,phone_number,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,class
21.0,33.0,b'510',2488.0,b'0',b'1',16.0,125.1,56.0,21.27,246.6,140.0,20.96,235.4,109.0,10.59,12.1,2.0,3.27,b'0',0
48.0,90.0,b'408',3820.0,b'0',b'0',0.0,61.3,91.0,10.42,194.4,94.0,16.52,143.1,80.0,6.44,11.4,9.0,3.08,b'1',0
46.0,86.0,b'415',2412.0,b'0',b'1',34.0,129.4,102.0,22.0,267.1,104.0,22.7,154.8,100.0,6.97,9.3,16.0,2.51,b'0',0
12.0,79.0,b'415',1672.0,b'0',b'0',0.0,157.5,90.0,26.78,223.8,83.0,19.02,241.1,98.0,10.85,12.2,4.0,3.29,b'1',0
3.0,144.0,b'510',1005.0,b'1',b'0',0.0,203.5,100.0,34.6,247.6,103.0,21.05,194.3,94.0,8.74,11.9,11.0,3.21,b'0',0
43.0,119.0,b'510',1775.0,b'0',b'0',0.0,81.9,75.0,13.92,253.8,114.0,21.57,213.1,125.0,9.59,8.9,1.0,2.4,b'2',1
26.0,63.0,b'415',1555.0,b'0',b'1',33.0,184.2,111.0,31.31,312.6,89.0,26.57,264.0,55.0,11.88,12.2,4.0,3.29,b'1',0
20.0,116.0,b'408',4071.0,b'0',b'0',0.0,159.4,79.0,27.1,179.5,88.0,15.26,167.8,71.0,7.55,9.7,2.0,2.62,b'6',1
10.0,27.0,b'415',2707.0,b'0',b'1',32.0,190.3,97.0,32.35,279.0,77.0,23.72,133.8,117.0,6.02,8.4,3.0,2.27,b'2',0
9.0,95.0,b'408',3384.0,b'0',b'1',45.0,116.4,115.0,19.79,283.7,123.0,24.11,285.2,103.0,12.83,12.8,4.0,3.46,b'1',0
18.0,40.0,b'510',2115.0,b'0',b'0',0.0,109.4,107.0,18.6,244.7,102.0,20.8,276.9,123.0,12.46,7.1,7.0,1.92,b'0',0
43.0,159.0,b'415',3902.0,b'0',b'0',0.0,87.7,103.0,14.91,278.2,97.0,23.65,170.6,93.0,7.68,10.5,10.0,2.84,b'1',0
18.0,164.0,b'408',383.0,b'0',b'1',32.0,111.7,116.0,18.99,133.9,93.0,11.38,176.5,76.0,7.94,8.0,5.0,2.16,b'1',0
48.0,95.0,b'415',1656.0,b'0',b'0',0.0,198.9,101.0,33.81,209.7,91.0,17.82,145.3,55.0,6.54,11.4,4.0,3.08,b'1',0
26.0,127.0,b'408',792.0,b'0',b'0',0.0,271.2,110.0,46.1,213.5,80.0,18.15,201.8,102.0,9.08,13.2,4.0,3.56,b'0',1
24.0,162.0,b'415',2013.0,b'1',b'0',0.0,147.6,126.0,25.09,284.1,84.0,24.15,170.2,87.0,7.66,8.1,7.0,2.19,b'0',1
42.0,68.0,b'415',3633.0,b'0',b'0',0.0,222.8,99.0,37.88,175.8,85.0,14.94,202.0,111.0,9.09,11.0,3.0,2.97,b'3',0
1.0,151.0,b'408',4841.0,b'0',b'1',27.0,166.4,112.0,28.29,234.3,116.0,19.92,161.1,95.0,7.25,5.5,2.0,1.49,b'0',0
32.0,182.0,b'415',2866.0,b'0',b'0',0.0,69.1,114.0,11.75,230.3,109.0,19.58,256.7,96.0,11.55,6.5,4.0,1.76,b'0',0
33.0,91.0,b'408',538.0,b'0',b'0',0.0,133.7,75.0,22.73,195.3,87.0,16.6,280.5,89.0,12.62,5.9,2.0,1.59,b'0',0
30.0,139.0,b'510',2881.0,b'0',b'0',0.0,221.3,140.0,37.62,157.8,89.0,13.41,192.5,89.0,8.66,11.3,6.0,3.05,b'1',0
24.0,61.0,b'408',1911.0,b'0',b'0',0.0,45.0,108.0,7.65,151.3,74.0,12.86,152.9,94.0,6.88,9.8,6.0,2.65,b'2',0
36.0,154.0,b'415',2450.0,b'1',b'0',0.0,145.9,69.0,24.8,208.2,141.0,17.7,180.9,106.0,8.14,14.4,10.0,3.89,b'0',1
45.0,126.0,b'415',4117.0,b'0',b'1',24.0,197.3,82.0,33.54,167.6,51.0,14.25,222.0,89.0,9.99,7.4,3.0,2.0,b'1',0
10.0,160.0,b'415',443.0,b'0',b'0',0.0,174.3,105.0,29.63,171.3,107.0,14.56,220.8,131.0,9.94,8.3,2.0,2.24,b'0',0
8.0,98.0,b'415',12.0,b'0',b'1',29.0,179.9,97.0,30.58,189.2,89.0,16.08,164.3,76.0,7.39,12.8,7.0,3.46,b'3',0
43.0,110.0,b'415',207.0,b'0',b'0',0.0,149.2,128.0,25.36,112.8,101.0,9.59,156.3,111.0,7.03,12.2,4.0,3.29,b'1',0
37.0,69.0,b'415',213.0,b'0',b'0',0.0,243.3,101.0,41.36,109.2,99.0,9.28,176.9,138.0,7.96,9.3,3.0,2.51,b'0',0
25.0,78.0,b'510',2397.0,b'0',b'0',0.0,131.6,102.0,22.37,290.4,134.0,24.68,190.5,95.0,8.57,0.0,0.0,0.0,b'3',0
27.0,64.0,b'510',717.0,b'1',b'1',33.0,127.2,93.0,21.62,162.9,104.0,13.85,247.4,109.0,11.13,8.1,13.0,2.19,b'0',0
29.0,117.0,b'415',1411.0,b'0',b'0',0.0,102.8,119.0,17.48,206.7,91.0,17.57,299.0,105.0,13.46,10.1,7.0,2.73,b'1',0
29.0,67.0,b'415',2744.0,b'0',b'1',41.0,174.7,86.0,29.7,160.6,93.0,13.65,155.3,108.0,6.99,13.4,1.0,3.62,b'0',0
42.0,108.0,b'408',1282.0,b'0',b'1',15.0,165.1,85.0,28.07,267.0,93.0,22.7,250.7,114.0,11.28,10.9,4.0,2.94,b'1',0
39.0,116.0,b'510',4483.0,b'0',b'0',0.0,137.4,126.0,23.36,120.0,94.0,10.2,130.3,64.0,5.86,12.4,2.0,3.35,b'3',0
49.0,122.0,b'415',3307.0,b'1',b'0',0.0,168.8,86.0,28.7,237.6,98.0,20.2,204.3,94.0,9.19,5.3,9.0,1.43,b'1',0
34.0,94.0,b'510',4734.0,b'1',b'0',0.0,243.2,109.0,41.34,147.0,88.0,12.5,94.9,99.0,4.27,7.2,4.0,1.94,b'4',0
0.0,126.0,b'415',2331.0,b'0',b'0',0.0,58.2,94.0,9.89,138.7,118.0,11.79,136.8,91.0,6.16,11.9,1.0,3.21,b'5',1
35.0,123.0,b'510',4353.0,b'0',b'0',0.0,222.4,90.0,37.81,286.3,104.0,24.34,300.8,95.0,13.54,9.9,3.0,2.67,b'2',1
32.0,147.0,b'510',4622.0,b'0',b'0',0.0,248.6,83.0,42.26,148.9,85.0,12.66,172.5,109.0,7.76,8.0,4.0,2.16,b'3',0
44.0,83.0,b'510',741.0,b'0',b'1',33.0,228.2,85.0,38.79,249.2,114.0,21.18,93.5,89.0,4.21,10.2,7.0,2.75,b'0',0
43.0,138.0,b'415',851.0,b'0',b'0',0.0,217.2,73.0,36.92,190.8,127.0,16.22,133.5,97.0,6.01,5.2,3.0,1.4,b'4',0
14.0,78.0,b'415',861.0,b'1',b'0',0.0,236.8,141.0,40.26,265.3,101.0,22.55,152.4,77.0,6.86,9.5,2.0,2.57,b'1',1
29.0,21.0,b'510',4255.0,b'0',b'0',0.0,225.0,110.0,38.25,244.2,111.0,20.76,221.2,93.0,9.95,10.7,4.0,2.89,b'0',0
8.0,145.0,b'415',4478.0,b'0',b'0',0.0,189.3,113.0,32.18,203.7,92.0,17.31,218.3,103.0,9.82,14.2,3.0,3.83,b'5',0
18.0,51.0,b'510',130.0,b'0',b'1',24.0,179.2,76.0,30.46,253.3,64.0,21.53,196.5,108.0,8.84,15.1,3.0,4.08,b'1',0
45.0,106.0,b'415',1395.0,b'0',b'0',0.0,235.2,121.0,39.98,220.6,87.0,18.75,236.3,91.0,10.63,11.8,4.0,3.19,b'1',0
32.0,148.0,b'408',1097.0,b'0',b'0',0.0,153.6,148.0,26.11,262.1,87.0,22.28,225.5,99.0,10.15,9.8,3.0,2.65,b'2',0
33.0,113.0,b'415',4989.0,b'0',b'1',23.0,205.0,101.0,34.85,152.0,60.0,12.92,158.6,59.0,7.14,10.2,5.0,2.75,b'2',0
26.0,84.0,b'415',2276.0,b'0',b'1',25.0,113.9,90.0,19.36,257.0,99.0,21.85,214.5,98.0,9.65,12.9,8.0,3.48,b'4',1
21.0,99.0,b'415',1058.0,b'0',b'0',0.0,222.4,102.0,37.81,185.8,89.0,15.79,237.7,81.0,10.7,12.0,8.0,3.24,b'2',0
34.0,104.0,b'415',3235.0,b'0',b'0',0.0,264.0,108.0,44.88,132.2,75.0,11.24,177.7,91.0,8.0,10.6,8.0,2.86,b'3',0
19.0,142.0,b'408',811.0,b'0',b'0',0.0,216.8,134.0,36.86,187.8,106.0,15.96,138.1,108.0,6.21,8.3,2.0,2.24,b'0',0
44.0,103.0,b'510',5.0,b'0',b'1',36.0,87.2,92.0,14.82,169.3,110.0,14.39,166.7,80.0,7.5,10.9,5.0,2.94,b'6',1
33.0,60.0,b'415',910.0,b'0',b'0',0.0,197.0,130.0,33.49,219.2,105.0,18.63,102.8,113.0,4.63,12.6,4.0,3.4,b'1',0
20.0,172.0,b'408',993.0,b'0',b'0',0.0,287.1,108.0,48.81,178.4,125.0,15.16,153.2,98.0,6.89,14.4,2.0,3.89,b'3',1
47.0,136.0,b'415',988.0,b'0',b'1',24.0,243.3,107.0,41.36,226.8,111.0,19.28,138.5,117.0,6.23,11.0,4.0,2.97,b'4',0
17.0,95.0,b'510',4776.0,b'0',b'0',0.0,157.3,116.0,26.74,197.5,77.0,16.79,128.2,111.0,5.77,8.4,4.0,2.27,b'2',0
23.0,51.0,b'510',1514.0,b'0',b'0',0.0,259.9,114.0,44.18,176.2,94.0,14.98,77.2,112.0,3.47,15.3,1.0,4.13,b'1',0
26.0,97.0,b'415',4690.0,b'0',b'1',15.0,117.6,97.0,19.99,196.3,126.0,16.69,157.4,113.0,7.08,6.4,3.0,1.73,b'1',0
47.0,104.0,b'415',3265.0,b'0',b'0',0.0,139.7,78.0,23.75,202.6,119.0,17.22,203.6,102.0,9.16,11.3,5.0,3.05,b'2',0
10.0,99.0,b'510',3218.0,b'0',b'0',0.0,214.9,103.0,36.53,218.4,121.0,18.56,272.6,110.0,12.27,9.6,3.0,2.59,b'2',0
19.0,93.0,b'415',2131.0,b'0',b'1',31.0,237.2,85.0,40.32,213.1,100.0,18.11,192.7,87.0,8.67,10.7,4.0,2.89,b'1',0
41.0,30.0,b'415',1449.0,b'0',b'0',0.0,247.4,107.0,42.06,175.9,76.0,14.95,287.4,90.0,12.93,11.3,2.0,3.05,b'0',0
40.0,101.0,b'415',102.0,b'1',b'0',0.0,92.1,109.0,15.66,163.0,83.0,13.86,133.3,102.0,6.0,9.7,11.0,2.62,b'2',0
25.0,108.0,b'415',2099.0,b'0',b'1',28.0,221.3,117.0,37.62,156.0,102.0,13.26,159.3,80.0,7.17,8.7,3.0,2.35,b'0',0
49.0,72.0,b'510',4806.0,b'0',b'1',33.0,96.6,59.0,16.42,315.4,98.0,26.81,163.3,117.0,7.35,6.2,4.0,1.67,b'4',1
46.0,159.0,b'415',405.0,b'0',b'0',0.0,275.8,103.0,46.89,189.5,108.0,16.11,223.9,93.0,10.08,7.4,5.0,2.0,b'2',1
47.0,62.0,b'415',3520.0,b'0',b'0',0.0,166.9,76.0,28.37,223.6,113.0,19.01,188.9,87.0,8.5,14.2,5.0,3.83,b'1',0
3.0,57.0,b'415',2170.0,b'0',b'1',25.0,182.4,92.0,31.01,214.7,104.0,18.25,174.4,110.0,7.85,10.1,2.0,2.73,b'1',0
17.0,70.0,b'408',78.0,b'0',b'0',0.0,156.6,82.0,26.62,193.1,112.0,16.41,179.8,108.0,8.09,12.6,1.0,3.4,b'1',0
45.0,84.0,b'415',2321.0,b'0',b'0',0.0,130.2,105.0,22.13,278.0,60.0,23.63,305.4,74.0,13.74,14.0,6.0,3.78,b'2',0
2.0,116.0,b'408',936.0,b'0',b'0',0.0,85.8,88.0,14.59,115.8,112.0,9.84,195.9,91.0,8.82,11.0,2.0,2.97,b'1',0
9.0,106.0,b'408',2965.0,b'0',b'0',0.0,178.4,143.0,30.33,247.0,123.0,21.0,259.9,105.0,11.7,9.6,2.0,2.59,b'0',0
43.0,169.0,b'408',2696.0,b'0',b'0',0.0,266.7,105.0,45.34,158.2,88.0,13.45,287.7,111.0,12.95,13.8,3.0,3.73,b'3',1
14.0,116.0,b'510',1751.0,b'0',b'0',0.0,164.6,110.0,27.98,270.6,103.0,23.0,230.4,109.0,10.37,8.0,3.0,2.16,b'0',0
0.0,112.0,b'415',3781.0,b'0',b'1',31.0,142.9,92.0,24.29,233.8,107.0,19.87,329.2,142.0,14.81,10.4,6.0,2.81,b'0',0
49.0,112.0,b'415',133.0,b'1',b'0',0.0,161.9,138.0,27.52,200.9,114.0,17.08,134.0,134.0,6.03,10.7,4.0,2.89,b'1',0
32.0,117.0,b'415',671.0,b'0',b'0',0.0,143.3,103.0,24.36,211.3,108.0,17.96,185.2,96.0,8.33,11.5,3.0,3.11,b'1',0
26.0,160.0,b'415',110.0,b'0',b'0',0.0,97.5,113.0,16.58,268.1,69.0,22.79,255.3,62.0,11.49,13.2,4.0,3.56,b'3',0
13.0,130.0,b'510',2084.0,b'0',b'0',0.0,140.9,68.0,23.95,217.5,109.0,18.49,123.6,96.0,5.56,13.6,4.0,3.67,b'3',0
46.0,157.0,b'510',1791.0,b'0',b'0',0.0,168.6,71.0,28.66,205.1,48.0,17.43,175.8,88.0,7.91,5.9,2.0,1.59,b'3',0
13.0,69.0,b'510',4001.0,b'1',b'0',0.0,199.7,121.0,33.95,189.4,92.0,16.1,264.0,120.0,11.88,11.1,4.0,3.0,b'6',1
46.0,107.0,b'510',2830.0,b'0',b'0',0.0,189.7,76.0,32.25,156.1,65.0,13.27,244.0,91.0,10.98,8.3,3.0,2.24,b'5',0
21.0,53.0,b'510',3067.0,b'0',b'1',22.0,174.8,110.0,29.72,191.4,104.0,16.27,119.5,103.0,5.38,12.0,2.0,3.24,b'3',0
23.0,61.0,b'415',4344.0,b'0',b'0',0.0,197.3,67.0,33.54,264.5,106.0,22.48,210.5,116.0,9.47,9.0,6.0,2.43,b'1',0
46.0,138.0,b'415',1418.0,b'0',b'0',0.0,230.1,107.0,39.12,212.0,120.0,18.02,174.9,119.0,7.87,13.2,4.0,3.56,b'1',0
9.0,131.0,b'408',3157.0,b'0',b'0',0.0,136.8,84.0,23.26,179.4,81.0,15.25,235.2,151.0,10.58,5.0,3.0,1.35,b'2',0
9.0,129.0,b'415',1484.0,b'1',b'0',0.0,267.4,78.0,45.46,204.2,85.0,17.36,111.7,146.0,5.03,5.9,4.0,1.59,b'1',0
14.0,87.0,b'510',3283.0,b'0',b'0',0.0,231.3,105.0,39.32,171.7,108.0,14.59,67.7,136.0,3.05,13.0,6.0,3.51,b'1',0
7.0,88.0,b'408',753.0,b'0',b'0',0.0,204.8,100.0,34.82,193.9,98.0,16.48,190.9,62.0,8.59,2.0,11.0,0.54,b'1',0
12.0,163.0,b'510',1784.0,b'0',b'0',0.0,122.5,70.0,20.83,221.4,92.0,18.82,187.5,88.0,8.44,10.4,6.0,2.81,b'0',0
31.0,72.0,b'415',4999.0,b'0',b'0',0.0,175.5,103.0,29.84,132.3,120.0,11.25,242.9,96.0,10.93,11.8,3.0,3.19,b'1',0
33.0,78.0,b'408',937.0,b'0',b'0',0.0,75.0,116.0,12.75,248.7,87.0,21.14,176.0,83.0,7.92,9.5,6.0,2.57,b'3',0
44.0,86.0,b'510',2571.0,b'1',b'1',41.0,225.5,95.0,38.34,229.3,101.0,19.49,134.0,82.0,6.03,11.6,10.0,3.13,b'2',0
5.0,102.0,b'510',2831.0,b'0',b'0',0.0,95.6,88.0,16.25,167.6,106.0,14.25,177.3,95.0,7.98,9.8,2.0,2.65,b'3',0
11.0,78.0,b'408',1234.0,b'0',b'0',0.0,89.1,124.0,15.15,226.6,121.0,19.26,249.2,88.0,11.21,6.9,5.0,1.86,b'0',0
40.0,22.0,b'408',188.0,b'0',b'0',0.0,110.3,107.0,18.75,166.5,93.0,14.15,202.3,96.0,9.1,9.5,5.0,2.57,b'0',0
5.0,90.0,b'415',2618.0,b'0',b'0',0.0,207.6,82.0,35.29,193.3,105.0,16.43,149.7,68.0,6.74,11.2,6.0,3.02,b'1',0
41.0,97.0,b'415',2713.0,b'0',b'0',0.0,245.2,109.0,41.68,165.5,152.0,14.07,159.2,96.0,7.16,9.1,8.0,2.46,b'1',0
28.0,38.0,b'415',165.0,b'1',b'0',0.0,211.6,87.0,35.97,106.9,68.0,9.09,239.2,99.0,10.76,14.1,11.0,3.81,b'0',1
17.0,127.0,b'415',2932.0,b'0',b'0',0.0,264.5,75.0,44.97,179.2,91.0,15.23,141.9,93.0,6.39,8.0,1.0,2.16,b'1',0
18.0,100.0,b'510',2368.0,b'0',b'0',0.0,222.1,115.0,37.76,245.0,130.0,20.83,129.3,119.0,5.82,8.1,2.0,2.19,b'2',0
40.0,99.0,b'415',75.0,b'0',b'1',33.0,179.1,93.0,30.45,238.3,102.0,20.26,165.7,96.0,7.46,10.6,1.0,2.86,b'2',0
46.0,124.0,b'415',4681.0,b'0',b'0',0.0,178.4,72.0,30.33,233.6,134.0,19.86,179.4,91.0,8.07,12.0,2.0,3.24,b'0',0
35.0,68.0,b'510',2788.0,b'0',b'0',0.0,143.6,80.0,24.41,134.3,65.0,11.42,215.6,84.0,9.7,15.5,5.0,4.19,b'2',0
29.0,31.0,b'415',608.0,b'0',b'0',0.0,97.5,129.0,16.58,260.4,78.0,22.13,88.7,100.0,3.99,7.0,5.0,1.89,b'1',0
12.0,123.0,b'415',4903.0,b'0',b'0',0.0,204.4,88.0,34.75,137.5,111.0,11.69,226.0,100.0,10.17,10.0,4.0,2.7,b'0',0
31.0,114.0,b'408',2031.0,b'0',b'0',0.0,206.3,113.0,35.07,223.5,97.0,19.0,234.3,119.0,10.54,8.1,6.0,2.19,b'2',0
2.0,116.0,b'408',4097.0,b'0',b'0',0.0,173.5,93.0,29.5,194.1,76.0,16.5,208.0,112.0,9.36,16.2,10.0,4.37,b'3',0
46.0,72.0,b'415',4790.0,b'0',b'1',21.0,138.1,113.0,23.48,260.1,83.0,22.11,135.4,118.0,6.09,8.2,2.0,2.21,b'2',0
39.0,150.0,b'415',4649.0,b'0',b'1',29.0,209.9,77.0,35.68,158.0,52.0,13.43,141.9,113.0,6.39,6.6,1.0,1.78,b'0',0
48.0,142.0,b'510',3648.0,b'0',b'0',0.0,232.1,102.0,39.46,168.2,110.0,14.3,197.3,120.0,8.88,9.9,3.0,2.67,b'1',0
39.0,1.0,b'510',74.0,b'0',b'0',0.0,241.5,114.0,41.06,195.2,94.0,16.59,201.6,93.0,9.07,14.1,3.0,3.81,b'3',0
19.0,150.0,b'408',806.0,b'0',b'0',0.0,150.9,92.0,25.65,191.0,106.0,16.24,223.6,107.0,10.06,8.3,4.0,2.24,b'5',1
19.0,102.0,b'415',3368.0,b'0',b'1',31.0,125.3,92.0,21.3,141.2,108.0,12.0,168.2,68.0,7.57,6.3,2.0,1.7,b'3',0
44.0,90.0,b'415',2373.0,b'0',b'0',0.0,152.3,91.0,25.89,165.0,120.0,14.03,294.3,73.0,13.24,9.0,3.0,2.43,b'2',0
5.0,140.0,b'415',892.0,b'0',b'0',0.0,149.7,71.0,25.45,212.5,97.0,18.06,245.9,67.0,11.07,12.6,4.0,3.4,b'3',0
12.0,21.0,b'408',2142.0,b'0',b'0',0.0,138.1,79.0,23.48,186.9,75.0,15.89,194.2,105.0,8.74,12.1,1.0,3.27,b'0',0
45.0,82.0,b'415',446.0,b'0',b'0',0.0,172.4,112.0,29.31,131.7,89.0,11.19,182.8,78.0,8.23,8.8,9.0,2.38,b'1',0
6.0,93.0,b'415',4037.0,b'0',b'0',0.0,271.1,101.0,46.09,237.4,133.0,20.18,145.4,103.0,6.54,8.4,6.0,2.27,b'1',1
45.0,115.0,b'415',2088.0,b'0',b'0',0.0,132.0,90.0,22.44,197.5,75.0,16.79,175.8,114.0,7.91,0.0,0.0,0.0,b'3',0
7.0,79.0,b'408',4929.0,b'0',b'1',25.0,219.0,95.0,37.23,241.9,95.0,20.56,203.4,102.0,9.15,5.6,5.0,1.51,b'4',0
6.0,161.0,b'510',1302.0,b'0',b'0',0.0,151.2,89.0,25.7,228.4,117.0,19.41,169.3,107.0,7.62,9.3,2.0,2.51,b'2',0
16.0,163.0,b'415',1034.0,b'0',b'0',0.0,191.3,89.0,32.52,193.9,87.0,16.48,268.4,121.0,12.08,12.8,4.0,3.46,b'1',0
1.0,167.0,b'510',433.0,b'0',b'0',0.0,207.6,88.0,35.29,132.4,63.0,11.25,255.2,98.0,11.48,14.1,5.0,3.81,b'0',0
25.0,115.0,b'415',4044.0,b'0',b'0',0.0,166.5,111.0,28.31,236.2,98.0,20.08,205.6,92.0,9.25,15.6,2.0,4.21,b'1',0
26.0,27.0,b'510',924.0,b'0',b'0',0.0,193.8,102.0,32.95,118.9,104.0,10.11,135.9,124.0,6.12,9.2,3.0,2.48,b'0',0
30.0,141.0,b'415',3918.0,b'0',b'1',32.0,322.4,92.0,54.81,283.2,107.0,24.07,209.5,111.0,9.43,6.7,3.0,1.81,b'1',1
11.0,134.0,b'408',2263.0,b'0',b'0',0.0,242.4,126.0,41.21,152.9,115.0,13.0,318.3,115.0,14.32,11.8,6.0,3.19,b'1',0
25.0,116.0,b'415',4775.0,b'0',b'0',0.0,217.3,91.0,36.94,216.1,95.0,18.37,148.1,76.0,6.66,11.3,3.0,3.05,b'2',0
18.0,69.0,b'415',4919.0,b'0',b'1',37.0,155.0,98.0,26.35,142.4,105.0,12.1,143.7,117.0,6.47,5.9,4.0,1.59,b'1',0
16.0,166.0,b'415',389.0,b'1',b'1',28.0,175.8,126.0,29.89,253.6,76.0,21.56,128.5,72.0,5.78,11.4,5.0,3.08,b'1',0
20.0,139.0,b'415',2926.0,b'0',b'0',0.0,102.2,76.0,17.37,230.0,106.0,19.55,183.4,136.0,8.25,10.8,4.0,2.92,b'1',0
49.0,113.0,b'510',3076.0,b'0',b'0',0.0,72.5,88.0,12.33,204.0,112.0,17.34,117.9,118.0,5.31,6.6,3.0,1.78,b'1',0
17.0,129.0,b'415',410.0,b'0',b'0',0.0,207.7,75.0,35.31,191.3,116.0,16.26,226.7,98.0,10.2,11.6,6.0,3.13,b'2',0
32.0,55.0,b'510',616.0,b'0',b'0',0.0,119.7,148.0,20.35,231.8,96.0,19.7,222.3,113.0,10.0,4.6,2.0,1.24,b'2',0
8.0,131.0,b'408',3206.0,b'0',b'0',0.0,94.4,80.0,16.05,215.1,101.0,18.28,179.7,108.0,8.09,13.1,9.0,3.54,b'2',0
6.0,123.0,b'415',2534.0,b'0',b'0',0.0,128.7,126.0,21.88,117.6,94.0,10.0,198.4,132.0,8.93,10.8,5.0,2.92,b'0',0
36.0,125.0,b'408',1498.0,b'0',b'0',0.0,229.3,103.0,38.98,177.4,126.0,15.08,189.3,95.0,8.52,12.0,8.0,3.24,b'1',0
17.0,59.0,b'510',4520.0,b'0',b'0',0.0,155.5,92.0,26.44,192.3,104.0,16.35,123.3,106.0,5.55,10.5,3.0,2.84,b'4',1
6.0,160.0,b'415',1729.0,b'0',b'0',0.0,234.9,136.0,39.93,270.8,134.0,23.02,219.3,101.0,9.87,13.9,2.0,3.75,b'1',1
14.0,149.0,b'408',2676.0,b'0',b'0',0.0,69.1,117.0,11.75,136.3,100.0,11.59,181.7,53.0,8.18,6.3,3.0,1.7,b'1',0
45.0,100.0,b'415',2632.0,b'0',b'0',0.0,174.2,93.0,29.61,235.0,101.0,19.98,264.2,83.0,11.89,9.9,7.0,2.67,b'1',0
49.0,106.0,b'510',1064.0,b'0',b'0',0.0,194.8,133.0,33.12,213.4,73.0,18.14,190.8,92.0,8.59,11.5,7.0,3.11,b'0',0
46.0,182.0,b'415',4070.0,b'0',b'0',0.0,160.3,87.0,27.25,229.9,101.0,19.54,185.3,96.0,8.34,8.7,11.0,2.35,b'2',0
39.0,87.0,b'510',4961.0,b'1',b'0',0.0,134.2,80.0,22.81,165.0,71.0,14.03,173.1,102.0,7.79,10.7,5.0,2.89,b'0',0
47.0,152.0,b'510',528.0,b'0',b'0',0.0,161.4,84.0,27.44,163.6,88.0,13.91,153.2,121.0,6.89,11.8,5.0,3.19,b'1',0
26.0,54.0,b'415',3133.0,b'0',b'0',0.0,272.6,83.0,46.34,248.7,74.0,21.14,197.4,111.0,8.88,9.5,2.0,2.57,b'1',1
38.0,59.0,b'510',1139.0,b'0',b'0',0.0,189.1,141.0,32.15,198.2,113.0,16.85,280.2,103.0,12.61,2.2,7.0,0.59,b'1',0
48.0,104.0,b'510',3032.0,b'0',b'1',15.0,124.7,99.0,21.2,188.3,108.0,16.01,208.6,95.0,9.39,8.0,3.0,2.16,b'0',0
23.0,152.0,b'415',2670.0,b'0',b'0',0.0,317.8,60.0,54.03,152.9,100.0,13.0,123.4,63.0,5.55,10.4,7.0,2.81,b'1',1
23.0,59.0,b'415',4250.0,b'0',b'0',0.0,231.4,93.0,39.34,168.0,92.0,14.28,257.2,124.0,11.57,11.4,5.0,3.08,b'2',0
28.0,59.0,b'510',1252.0,b'0',b'0',0.0,179.4,80.0,30.5,232.5,99.0,19.76,175.8,105.0,7.91,14.7,3.0,3.97,b'0',0
48.0,91.0,b'408',2595.0,b'0',b'1',44.0,216.6,101.0,36.82,173.1,98.0,14.71,242.1,95.0,10.89,9.1,3.0,2.46,b'1',0
49.0,67.0,b'510',2416.0,b'0',b'0',0.0,152.5,131.0,25.93,252.4,107.0,21.45,185.4,104.0,8.34,4.9,3.0,1.32,b'2',0
45.0,100.0,b'415',2410.0,b'0',b'0',0.0,200.7,151.0,34.12,290.8,127.0,24.72,186.7,105.0,8.4,10.2,9.0,2.75,b'1',0
8.0,50.0,b'510',2600.0,b'0',b'1',39.0,147.3,75.0,25.04,244.8,74.0,20.81,216.9,101.0,9.76,13.2,3.0,3.56,b'2',0
50.0,129.0,b'510',2685.0,b'0',b'0',0.0,143.7,114.0,24.43,297.8,98.0,25.31,212.6,86.0,9.57,11.4,8.0,3.08,b'4',0
39.0,36.0,b'415',2060.0,b'0',b'0',0.0,235.1,97.0,39.97,196.8,104.0,16.73,259.7,110.0,11.69,7.0,7.0,1.89,b'3',0
25.0,140.0,b'408',2339.0,b'0',b'0',0.0,162.6,98.0,27.64,206.2,109.0,17.53,141.6,66.0,6.37,8.2,2.0,2.21,b'1',0
50.0,96.0,b'408',73.0,b'0',b'0',0.0,144.0,102.0,24.48,224.7,73.0,19.1,227.7,91.0,10.25,10.0,7.0,2.7,b'1',0
34.0,120.0,b'510',4091.0,b'0',b'1',27.0,128.5,115.0,21.85,163.7,91.0,13.91,242.9,121.0,10.93,0.0,0.0,0.0,b'1',0
25.0,38.0,b'415',3053.0,b'0',b'0',0.0,117.3,114.0,19.94,208.7,105.0,17.74,203.4,98.0,9.15,14.4,2.0,3.89,b'2',0
1.0,91.0,b'415',2835.0,b'0',b'0',0.0,271.9,106.0,46.22,231.9,116.0,19.71,247.0,110.0,11.12,9.3,3.0,2.51,b'1',1
21.0,28.0,b'415',3929.0,b'0',b'0',0.0,236.8,102.0,40.26,167.1,87.0,14.2,280.2,115.0,12.61,9.7,3.0,2.62,b'3',0
9.0,110.0,b'415',3718.0,b'0',b'0',0.0,242.5,110.0,41.23,162.3,140.0,13.8,184.1,86.0,8.28,7.8,3.0,2.11,b'4',0
47.0,134.0,b'408',2309.0,b'0',b'0',0.0,208.3,86.0,35.41,253.6,89.0,21.56,291.0,86.0,13.1,12.6,3.0,3.4,b'1',0
